"ahh","pdb","amh","rata.sekolah","kode","grup"
66.87,619.04,89.54,6.2,"Kab. Buru Selatan2008","tidak baik"
67.11,621.91,89.74,6.29,"Kab. Buru Selatan2009","tidak baik"
67.35,624.79,89.74,6.64,"Kab. Buru Selatan2010","tidak baik"
67.58,627.19,89.78,6.67,"Kab. Buru Selatan2011","tidak baik"
67.82,630.14,89.79,7.31,"Kab. Buru Selatan2012","tidak baik"
72.3,616.11,98.05,10.68,"Kota Ambon2004","baik"
72.33,619.66,98.17,10.9,"Kota Ambon2005","baik"
72.4,622.97,98.62,10.9,"Kota Ambon2006","baik"
72.66,629.06,99.19,11.09,"Kota Ambon2007","baik"
72.7,633.91,99.19,11.09,"Kota Ambon2008","baik"
72.85,637.6,99.2,11.12,"Kota Ambon2009","baik"
73.01,638.83,99.59,11.18,"Kota Ambon2010","baik"
73.16,642.52,99.61,11.22,"Kota Ambon2011","baik"
73.31,645.73,99.62,11.37,"Kota Ambon2012","baik"
68.03,656.6,99.68,9.44,"Kota Tual2008","baik"
68.37,657.99,99.7,9.45,"Kota Tual2009","baik"
68.7,659.39,99.7,9.46,"Kota Tual2010","baik"
69.04,660.79,99.71,9.86,"Kota Tual2011","baik"
69.38,664.39,99.71,9.93,"Kota Tual2012","baik"
62.9,580.05,95.27,7.3,"Kab. Halmahera Barat2004","tidak baik"
63.2,582.5,95.3,7.3,"Kab. Halmahera Barat2005","tidak baik"
63.5,585.66,95.3,7.4,"Kab. Halmahera Barat2006","tidak baik"
63.72,585.7,95.3,7.4,"Kab. Halmahera Barat2007","tidak baik"
63.94,589.32,95.3,7.65,"Kab. Halmahera Barat2008","tidak baik"
64.16,591.97,95.7,7.75,"Kab. Halmahera Barat2009","tidak baik"
64.38,594.09,95.71,7.84,"Kab. Halmahera Barat2010","tidak baik"
64.61,597.1,95.76,7.87,"Kab. Halmahera Barat2011","tidak baik"
64.83,598.78,95.83,7.87,"Kab. Halmahera Barat2012","tidak baik"
63.6,587.14,96.53,7.7,"Kab. Halmahera Tengah2004","tidak baik"
64.13,587.47,96.7,7.98,"Kab. Halmahera Tengah2005","tidak baik"
65,590.66,96.7,8,"Kab. Halmahera Tengah2006","tidak baik"
65.36,590.7,96.7,8,"Kab. Halmahera Tengah2007","tidak baik"
65.79,595.04,96.7,8,"Kab. Halmahera Tengah2008","tidak baik"
66.18,598.19,96.75,8.02,"Kab. Halmahera Tengah2009","tidak baik"
66.58,599.03,96.79,8.24,"Kab. Halmahera Tengah2010","tidak baik"
66.98,602.13,96.81,8.25,"Kab. Halmahera Tengah2011","tidak baik"
67.38,604.8,96.83,8.25,"Kab. Halmahera Tengah2012","baik"
63.1,583.35,95.45,7.35,"Kab. Kepulauan Sula2004","tidak baik"
63.41,584.73,95.9,7.6,"Kab. Kepulauan Sula2005","tidak baik"
63.6,587.9,97.33,7.6,"Kab. Kepulauan Sula2006","tidak baik"
63.96,587.9,97.33,7.6,"Kab. Kepulauan Sula2007","tidak baik"
64.3,592.12,97.33,7.7,"Kab. Kepulauan Sula2008","tidak baik"
64.65,595.18,97.37,7.72,"Kab. Kepulauan Sula2009","tidak baik"
65,596.01,97.38,7.99,"Kab. Kepulauan Sula2010","tidak baik"
65.36,599.15,97.4,8,"Kab. Kepulauan Sula2011","tidak baik"
65.71,601.64,97.46,8.02,"Kab. Kepulauan Sula2012","tidak baik"
63.3,581.22,95.4,7.25,"Kab. Halmahera Selatan2004","tidak baik"
64.1,582.59,95.8,7.4,"Kab. Halmahera Selatan2005","tidak baik"
64.6,585.75,95.8,7.4,"Kab. Halmahera Selatan2006","tidak baik"
64.82,594.2,95.8,7.4,"Kab. Halmahera Selatan2007","tidak baik"
65.03,596.82,95.8,7.4,"Kab. Halmahera Selatan2008","tidak baik"
65.25,599.6,95.82,7.44,"Kab. Halmahera Selatan2009","tidak baik"
65.47,602.3,95.83,7.48,"Kab. Halmahera Selatan2010","tidak baik"
65.69,605.35,95.85,7.69,"Kab. Halmahera Selatan2011","tidak baik"
65.9,607.98,96.09,7.69,"Kab. Halmahera Selatan2012","tidak baik"
63,581.85,95.55,7.35,"Kab. Halmahera Utara2004","tidak baik"
63.6,584.31,95.9,7.6,"Kab. Halmahera Utara2005","tidak baik"
64.6,587.48,95.9,7,"Kab. Halmahera Utara2006","tidak baik"
64.92,590.2,95.9,7.23,"Kab. Halmahera Utara2007","tidak baik"
65.23,595.75,95.9,7.23,"Kab. Halmahera Utara2008","tidak baik"
65.55,597.63,95.91,7.33,"Kab. Halmahera Utara2009","tidak baik"
65.87,599.81,95.98,7.38,"Kab. Halmahera Utara2010","tidak baik"
66.19,602.54,96.87,7.79,"Kab. Halmahera Utara2011","tidak baik"
66.51,605.76,97.71,8.28,"Kab. Halmahera Utara2012","tidak baik"
63.35,588.15,92,7.6,"Kab. Halmahera Timur2004","tidak baik"
63.5,588.48,92.4,7.8,"Kab. Halmahera Timur2005","tidak baik"
64,591.67,92.4,7.8,"Kab. Halmahera Timur2006","tidak baik"
64.33,591.7,95.42,7.8,"Kab. Halmahera Timur2007","tidak baik"
64.66,594.34,95.42,7.8,"Kab. Halmahera Timur2008","tidak baik"
64.99,597.39,95.44,7.81,"Kab. Halmahera Timur2009","tidak baik"
65.32,599.26,95.72,7.83,"Kab. Halmahera Timur2010","tidak baik"
65.65,601.83,95.74,7.84,"Kab. Halmahera Timur2011","tidak baik"
65.98,604.66,95.79,7.84,"Kab. Halmahera Timur2012","tidak baik"
64.91,578.48,93.1,6.02,"Kab. Pulau Morotai2009","tidak baik"
65.23,578.62,93.89,6.15,"Kab. Pulau Morotai2010","tidak baik"
65.55,581.45,93.91,6.25,"Kab. Pulau Morotai2011","tidak baik"
65.87,584.7,94.08,6.96,"Kab. Pulau Morotai2012","tidak baik"
68.2,620.54,98.06,10.14,"Kota Ternate2004","baik"
68.8,625.55,98.4,10.2,"Kota Ternate2005","baik"
68.9,628.94,98.4,10.34,"Kota Ternate2006","baik"
69.3,629,98.43,10.43,"Kota Ternate2007","baik"
69.68,632.65,98.88,10.61,"Kota Ternate2008","baik"
70.07,635.01,98.9,10.7,"Kota Ternate2009","baik"
70.47,636.83,98.95,10.82,"Kota Ternate2010","baik"
70.86,639.43,99.11,10.83,"Kota Ternate2011","baik"
71.26,642.88,99.16,10.93,"Kota Ternate2012","baik"
63.45,588.45,92.6,7.7,"Kota Tidore Kepulauan2004","tidak baik"
63.48,589.84,92.8,7.9,"Kota Tidore Kepulauan2005","tidak baik"
64.3,593.04,96.82,7.94,"Kota Tidore Kepulauan2006","tidak baik"
64.49,600.8,96.82,8.27,"Kota Tidore Kepulauan2007","tidak baik"
64.68,605.41,97.6,8.45,"Kota Tidore Kepulauan2008","tidak baik"
64.87,608,97.61,8.55,"Kota Tidore Kepulauan2009","tidak baik"
65.06,609.1,97.62,8.75,"Kota Tidore Kepulauan2010","tidak baik"
65.25,611.76,97.67,8.79,"Kota Tidore Kepulauan2011","tidak baik"
65.44,614.32,97.72,9.01,"Kota Tidore Kepulauan2012","baik"
68.8,568.8,95.8,7.78,"Kab. Fakfak2004","tidak baik"
69,568.76,95.9,7.93,"Kab. Fakfak2005","tidak baik"
69.1,571.45,95.98,8.36,"Kab. Fakfak2006","tidak baik"
69.27,577.9,97.17,8.93,"Kab. Fakfak2007","tidak baik"
69.81,582.51,97.17,8.93,"Kab. Fakfak2008","baik"
70.16,585.63,97.18,9.09,"Kab. Fakfak2009","baik"
70.52,589.06,97.46,9.27,"Kab. Fakfak2010","baik"
70.88,592.3,98.13,9.37,"Kab. Fakfak2011","baik"
71.24,594.23,98.47,9.49,"Kab. Fakfak2012","baik"
68.65,568.85,91.1,7.1,"Kab. Kaimana2004","tidak baik"
68.76,581.31,91.2,7.1,"Kab. Kaimana2005","tidak baik"
68.8,584,91.2,7.1,"Kab. Kaimana2006","tidak baik"
69.06,591.7,95.48,7.1,"Kab. Kaimana2007","tidak baik"
69.26,596.37,95.48,7.1,"Kab. Kaimana2008","tidak baik"
69.48,599.4,95.49,7.32,"Kab. Kaimana2009","tidak baik"
69.65,600.31,95.5,7.55,"Kab. Kaimana2010","baik"
69.88,601.27,96.91,7.63,"Kab. Kaimana2011","baik"
70.11,603.01,96.99,7.95,"Kab. Kaimana2012","baik"
66.2,571.25,69.7,5.65,"Kab. Teluk Wondama2004","tidak baik"
66.39,583.76,70.1,5.8,"Kab. Teluk Wondama2005","tidak baik"
66.5,584,80.43,5.8,"Kab. Teluk Wondama2006","tidak baik"
66.78,590.4,81.02,5.99,"Kab. Teluk Wondama2007","tidak baik"
67,597.65,82.85,6.39,"Kab. Teluk Wondama2008","tidak baik"
67.25,600.79,83.13,6.44,"Kab. Teluk Wondama2009","tidak baik"
67.51,601,84.05,6.61,"Kab. Teluk Wondama2010","tidak baik"
67.76,601.97,84.18,6.69,"Kab. Teluk Wondama2011","tidak baik"
68.01,602.76,85.12,7.14,"Kab. Teluk Wondama2012","tidak baik"
66.4,581.45,69.8,5.7,"Kab. Teluk Bintuni2004","tidak baik"
66.83,581.88,70,5.7,"Kab. Teluk Bintuni2005","tidak baik"
66.9,592.03,78.53,5.84,"Kab. Teluk Bintuni2006","tidak baik"
67.26,596.1,80.84,6.44,"Kab. Teluk Bintuni2007","tidak baik"
67.55,596.3,82.67,6.85,"Kab. Teluk Bintuni2008","tidak baik"
67.88,597.49,82.98,6.88,"Kab. Teluk Bintuni2009","tidak baik"
68.21,598.46,85.9,6.9,"Kab. Teluk Bintuni2010","tidak baik"
68.54,600.33,87.05,6.91,"Kab. Teluk Bintuni2011","tidak baik"
68.88,601.28,87.38,7.02,"Kab. Teluk Bintuni2012","tidak baik"
66.5,573.77,76.93,5.54,"Kab. Manokwari2004","tidak baik"
66.61,574.05,77.18,5.6,"Kab. Manokwari2005","tidak baik"
66.8,576.34,83.54,6.2,"Kab. Manokwari2006","tidak baik"
67.12,579.2,83.54,7.19,"Kab. Manokwari2007","tidak baik"
67.38,584.87,85.37,7.59,"Kab. Manokwari2008","tidak baik"
67.67,588.11,85.67,7.95,"Kab. Manokwari2009","tidak baik"
68,588.3,87.79,8.37,"Kab. Manokwari2010","tidak baik"
68.29,589.12,88.77,8.43,"Kab. Manokwari2011","tidak baik"
68.58,590.54,89.03,8.53,"Kab. Manokwari2012","tidak baik"
65.05,554.4,87.6,7,"Kab. Sorong Selatan2004","tidak baik"
65.46,566.54,87.9,7,"Kab. Sorong Selatan2005","tidak baik"
66,572.74,87.9,7,"Kab. Sorong Selatan2006","tidak baik"
66.19,582.1,87.9,7.9,"Kab. Sorong Selatan2007","tidak baik"
66.33,585.7,88.07,7.9,"Kab. Sorong Selatan2008","tidak baik"
66.49,587.9,88.2,7.94,"Kab. Sorong Selatan2009","tidak baik"
66.66,588.85,88.32,7.98,"Kab. Sorong Selatan2010","tidak baik"
66.82,590.23,88.43,8.06,"Kab. Sorong Selatan2011","tidak baik"
66.99,591.79,88.45,8.09,"Kab. Sorong Selatan2012","tidak baik"
65.3,572.77,89.9,7.9,"Kab. Sorong2004","tidak baik"
65.72,578.94,90.25,8.03,"Kab. Sorong2005","tidak baik"
66.4,580.24,91.39,8,"Kab. Sorong2006","tidak baik"
66.71,591.1,91.39,8,"Kab. Sorong2007","tidak baik"
67.12,596.11,91.39,8,"Kab. Sorong2008","tidak baik"
67.49,597.45,91.4,8.04,"Kab. Sorong2009","tidak baik"
67.85,598.18,91.69,8.06,"Kab. Sorong2010","tidak baik"
68.22,600.62,91.76,8.09,"Kab. Sorong2011","tidak baik"
68.59,601.41,91.84,8.11,"Kab. Sorong2012","tidak baik"
64.55,536.8,86,6.9,"Kab. Raja Ampat2004","tidak baik"
64.66,548.56,86.3,7,"Kab. Raja Ampat2005","tidak baik"
64.8,554.56,89.93,7,"Kab. Raja Ampat2006","tidak baik"
65.15,554.6,89.93,7,"Kab. Raja Ampat2007","tidak baik"
65.43,558.87,92.69,7,"Kab. Raja Ampat2008","tidak baik"
65.75,560.49,92.77,7.26,"Kab. Raja Ampat2009","tidak baik"
66.17,560.7,93.62,7.35,"Kab. Raja Ampat2010","tidak baik"
66.5,562.22,94.13,7.43,"Kab. Raja Ampat2011","tidak baik"
66.82,563.96,94.34,7.53,"Kab. Raja Ampat2012","tidak baik"
66.09,440.53,76.38,4.21,"Kab. Tambrauw2009","tidak baik"
66.15,441.15,77.15,5.74,"Kab. Tambrauw2010","tidak baik"
66.31,443.07,77.33,5.78,"Kab. Tambrauw2011","tidak baik"
66.48,446.25,77.38,5.8,"Kab. Tambrauw2012","tidak baik"
66.03,580.93,89.8,6.92,"Kab. Maybrat2009","tidak baik"
66.33,582.12,90.73,7.78,"Kab. Maybrat2010","tidak baik"
66.62,583.2,90.87,8,"Kab. Maybrat2011","tidak baik"
66.92,584.54,91.22,8.64,"Kab. Maybrat2012","tidak baik"
69.6,615.27,99.06,10.11,"Kota Sorong2004","baik"
70.15,615.8,99.1,10.1,"Kota Sorong2005","baik"
70.3,622.54,99.1,10.1,"Kota Sorong2006","baik"
70.75,628.3,99.1,10.1,"Kota Sorong2007","baik"
71.12,633.78,99.1,10.52,"Kota Sorong2008","baik"
71.53,634.63,99.12,10.54,"Kota Sorong2009","baik"
71.95,635.48,99.13,10.59,"Kota Sorong2010","baik"
72.36,638.7,99.14,10.68,"Kota Sorong2011","baik"
72.52,641.28,99.69,10.99,"Kota Sorong2012","baik"
60.9,579.12,85.61,6.49,"Kab. Merauke2004","tidak baik"
61.44,582.63,86.3,6.67,"Kab. Merauke2005","tidak baik"
61.9,587.29,87.1,7,"Kab. Merauke2006","tidak baik"
62.03,591.4,87.1,8.48,"Kab. Merauke2007","tidak baik"
62.13,595.94,87.1,8.48,"Kab. Merauke2008","tidak baik"
62.25,597.2,87.37,8.63,"Kab. Merauke2009","tidak baik"
62.76,597.46,87.99,9.33,"Kab. Merauke2010","tidak baik"
62.88,601.71,88.22,9.35,"Kab. Merauke2011","tidak baik"
63,604.01,88.22,9.46,"Kab. Merauke2012","tidak baik"
65.3,569.92,31.37,2.14,"Kab. Jayawijaya2004","tidak baik"
65.55,569.84,31.92,2.4,"Kab. Jayawijaya2005","tidak baik"
65.7,583.68,47.21,2.85,"Kab. Jayawijaya2006","tidak baik"
65.93,583.7,47.21,3.38,"Kab. Jayawijaya2007","tidak baik"
66.06,589.09,51.63,3.77,"Kab. Jayawijaya2008","tidak baik"
66.24,592.33,51.65,3.79,"Kab. Jayawijaya2009","tidak baik"
66.42,593.5,52.52,4.82,"Kab. Jayawijaya2010","tidak baik"
66.63,595.72,52.76,4.84,"Kab. Jayawijaya2011","tidak baik"
66.84,597.8,52.77,5.31,"Kab. Jayawijaya2012","tidak baik"
66.1,596.35,92.69,7.57,"Kab. Jayapura2004","tidak baik"
66.35,598.13,92.75,7.58,"Kab. Jayapura2005","tidak baik"
66.6,605.61,93.6,8,"Kab. Jayapura2006","tidak baik"
66.83,612.8,96,8,"Kab. Jayapura2007","tidak baik"
66.96,618.26,96,8.75,"Kab. Jayapura2008","baik"
67.14,621.43,96.31,9.05,"Kab. Jayapura2009","baik"
67.32,622.12,96.65,9.54,"Kab. Jayapura2010","baik"
67.53,626.25,96.89,9.56,"Kab. Jayapura2011","baik"
67.74,629.04,96.9,9.56,"Kab. Jayapura2012","baik"
66.1,583.09,83.17,6.13,"Kab. Nabire2004","tidak baik"
66.6,606.21,83.2,6.1,"Kab. Nabire2005","tidak baik"
66.7,606.9,83.2,6.1,"Kab. Nabire2006","tidak baik"
66.96,606.9,83.2,6.46,"Kab. Nabire2007","tidak baik"
67.12,612.26,83.2,6.46,"Kab. Nabire2008","tidak baik"
67.33,615.25,83.52,6.48,"Kab. Nabire2009","tidak baik"
67.55,616.41,83.59,6.55,"Kab. Nabire2010","tidak baik"
67.8,618.79,83.66,6.78,"Kab. Nabire2011","tidak baik"
68.05,621.17,83.67,7.29,"Kab. Nabire2012","tidak baik"
64.7,611.33,85.64,6.3,"Kab. Yapen Waropen2004","tidak baik"
65.65,620.24,85.97,6.35,"Kab. Yapen Waropen2005","tidak baik"
66,621.74,86.6,6.5,"Kab. Yapen Waropen2006","tidak baik"
66.57,627,88.12,6.5,"Kab. Yapen Waropen2007","tidak baik"
67.01,631.91,88.12,6.5,"Kab. Yapen Waropen2008","tidak baik"
67.52,633.24,88.28,6.53,"Kab. Yapen Waropen2009","tidak baik"
68.04,634.83,88.82,6.58,"Kab. Yapen Waropen2010","tidak baik"
68.55,636.3,89.11,6.63,"Kab. Yapen Waropen2011","baik"
68.88,638.05,90.87,6.74,"Kab. Yapen Waropen2012","baik"
64.8,584.59,96.42,7.8,"Kab. Biak Numfor2004","tidak baik"
65.09,585.22,96.47,7.93,"Kab. Biak Numfor2005","tidak baik"
65.4,586.05,96.6,8,"Kab. Biak Numfor2006","tidak baik"
65.72,586.1,97.48,9.25,"Kab. Biak Numfor2007","tidak baik"
65.94,590.18,97.48,9.25,"Kab. Biak Numfor2008","tidak baik"
66.21,592.01,97.75,9.26,"Kab. Biak Numfor2009","tidak baik"
66.48,593.5,98.27,9.55,"Kab. Biak Numfor2010","tidak baik"
66.75,595.16,98.67,9.58,"Kab. Biak Numfor2011","baik"
67.01,597.19,98.68,9.64,"Kab. Biak Numfor2012","baik"
66.4,576.85,62.8,6.2,"Kab. Paniai2004","tidak baik"
66.4,577.27,62.8,6.2,"Kab. Paniai2005","tidak baik"
66.5,578.66,62.9,6.2,"Kab. Paniai2006","tidak baik"
66.85,579.6,62.9,6.2,"Kab. Paniai2007","tidak baik"
67.1,583.44,62.9,6.2,"Kab. Paniai2008","tidak baik"
67.4,585.77,62.91,6.21,"Kab. Paniai2009","tidak baik"
67.7,588.34,62.93,6.21,"Kab. Paniai2010","tidak baik"
68,590.27,62.94,6.22,"Kab. Paniai2011","tidak baik"
68.3,592.22,62.95,6.22,"Kab. Paniai2012","tidak baik"
66.4,619.08,86.4,6.1,"Kab. Puncak Jaya2004","tidak baik"
66.4,619.21,86.4,6.1,"Kab. Puncak Jaya2005","tidak baik"
66.6,620.71,86.8,6.1,"Kab. Puncak Jaya2006","tidak baik"
66.96,620.71,86.8,6.1,"Kab. Puncak Jaya2007","tidak baik"
67.21,626.46,86.8,6.1,"Kab. Puncak Jaya2008","tidak baik"
67.52,629.72,86.81,6.11,"Kab. Puncak Jaya2009","tidak baik"
67.62,629.72,86.81,6.11,"Kab. Puncak Jaya2010","tidak baik"
67.7,629.82,86.82,6.12,"Kab. Puncak Jaya2011","tidak baik"
67.71,630.17,86.82,6.12,"Kab. Puncak Jaya2012","tidak baik"
68.6,596.08,84,6.3,"Kab. Mimika2004","tidak baik"
68.82,598.3,84.2,6.5,"Kab. Mimika2005","tidak baik"
68.9,599.75,86.9,6.7,"Kab. Mimika2006","tidak baik"
69.26,606.3,86.9,6.7,"Kab. Mimika2007","tidak baik"
69.55,606.3,86.9,6.7,"Kab. Mimika2008","tidak baik"
69.87,609.2,87.29,6.71,"Kab. Mimika2009","tidak baik"
70.2,611.86,87.96,6.79,"Kab. Mimika2010","tidak baik"
70.53,615.71,88.19,6.87,"Kab. Mimika2011","tidak baik"
70.87,617.07,88.2,6.93,"Kab. Mimika2012","baik"
65,569.75,31.1,2.05,"Kab. Boven Digoel2004","tidak baik"
65.58,571.13,31.4,2.4,"Kab. Boven Digoel2005","tidak baik"
65.8,572.84,31.7,3,"Kab. Boven Digoel2006","tidak baik"
66.17,574.4,31.7,3,"Kab. Boven Digoel2007","tidak baik"
66.43,579.57,31.7,3,"Kab. Boven Digoel2008","tidak baik"
66.75,580.88,31.75,3.1,"Kab. Boven Digoel2009","tidak baik"
67.03,581.19,32.94,3.37,"Kab. Boven Digoel2010","tidak baik"
67.13,585.04,33.25,3.39,"Kab. Boven Digoel2011","tidak baik"
67.15,586.86,35.25,3.65,"Kab. Boven Digoel2012","tidak baik"
64.9,568.5,31,2,"Kab. Mappi2004","tidak baik"
65.15,569.87,31.2,2.2,"Kab. Mappi2005","tidak baik"
65.4,573.89,31.3,2.8,"Kab. Mappi2006","tidak baik"
65.64,576.6,31.3,3.8,"Kab. Mappi2007","tidak baik"
65.79,582.77,31.3,3.8,"Kab. Mappi2008","tidak baik"
65.99,584.06,31.35,3.89,"Kab. Mappi2009","tidak baik"
66.18,586.21,31.43,4.27,"Kab. Mappi2010","tidak baik"
66.28,590.07,31.46,4.3,"Kab. Mappi2011","tidak baik"
66.3,592.62,33.47,4.36,"Kab. Mappi2012","tidak baik"
63.7,565.8,30.9,2,"Kab. Asmat2004","tidak baik"
64.5,569.22,30.9,3.1,"Kab. Asmat2005","tidak baik"
65,573.12,31,3.7,"Kab. Asmat2006","tidak baik"
65.62,583.5,31,3.86,"Kab. Asmat2007","tidak baik"
66.1,589.58,31,3.86,"Kab. Asmat2008","tidak baik"
66.66,592.21,31.07,3.94,"Kab. Asmat2009","tidak baik"
67.22,593.31,31.1,4.33,"Kab. Asmat2010","tidak baik"
67.32,597.16,31.13,4.35,"Kab. Asmat2011","tidak baik"
67.34,599.78,31.15,4.42,"Kab. Asmat2012","tidak baik"
65,569.75,31.1,2.15,"Kab. Yahukimo2004","tidak baik"
65.24,570.13,31.7,2.4,"Kab. Yahukimo2005","tidak baik"
65.7,574.15,31.8,2.4,"Kab. Yahukimo2006","tidak baik"
66.03,576.4,31.8,2.4,"Kab. Yahukimo2007","tidak baik"
66.25,581.79,31.8,2.4,"Kab. Yahukimo2008","tidak baik"
66.53,584.45,31.81,2.42,"Kab. Yahukimo2009","tidak baik"
66.81,584.54,32.52,2.47,"Kab. Yahukimo2010","tidak baik"
67.09,587.4,32.76,2.86,"Kab. Yahukimo2011","tidak baik"
67.38,590.33,32.77,2.92,"Kab. Yahukimo2012","tidak baik"
64.4,570.05,30.9,2.05,"Kab. Pegunungan Bintang2004","tidak baik"
64.64,571.76,31.4,2.2,"Kab. Pegunungan Bintang2005","tidak baik"
64.9,573.14,31.6,2.2,"Kab. Pegunungan Bintang2006","tidak baik"
65.17,573.14,31.6,2.2,"Kab. Pegunungan Bintang2007","tidak baik"
65.33,579.2,31.6,2.2,"Kab. Pegunungan Bintang2008","tidak baik"
65.55,582.55,31.76,2.45,"Kab. Pegunungan Bintang2009","tidak baik"
65.76,585.04,32.32,2.46,"Kab. Pegunungan Bintang2010","tidak baik"
66,588.02,32.5,2.54,"Kab. Pegunungan Bintang2011","tidak baik"
66.24,590.78,32.5,2.59,"Kab. Pegunungan Bintang2012","tidak baik"
65.1,569.85,31.2,2.16,"Kab. Tolikara2004","tidak baik"
65.35,592.44,32,2.4,"Kab. Tolikara2005","tidak baik"
65.5,596.62,32,2.4,"Kab. Tolikara2006","tidak baik"
65.66,602.89,32.86,2.4,"Kab. Tolikara2007","tidak baik"
65.72,608.49,32.86,2.4,"Kab. Tolikara2008","tidak baik"
65.84,610.64,32.87,2.94,"Kab. Tolikara2009","tidak baik"
65.95,611.64,33.2,3.35,"Kab. Tolikara2010","tidak baik"
66.09,615.39,33.44,3.38,"Kab. Tolikara2011","tidak baik"
66.24,617.19,33.45,3.38,"Kab. Tolikara2012","tidak baik"
65.5,585.8,86.85,6.25,"Kab. Sarmi2004","tidak baik"
65.75,594.34,87,6.4,"Kab. Sarmi2005","tidak baik"
66,597.57,87.1,6.4,"Kab. Sarmi2006","tidak baik"
66.13,606,87.1,6.4,"Kab. Sarmi2007","tidak baik"
66.17,611.65,87.1,6.4,"Kab. Sarmi2008","tidak baik"
66.26,614.73,87.11,6.41,"Kab. Sarmi2009","tidak baik"
66.35,614.89,87.55,6.44,"Kab. Sarmi2010","tidak baik"
66.46,616.74,87.67,6.55,"Kab. Sarmi2011","tidak baik"
66.58,619.1,87.68,7,"Kab. Sarmi2012","tidak baik"
65.9,592.8,90.75,7.15,"Kab. Keerom2004","tidak baik"
66.15,593.45,90.9,7.3,"Kab. Keerom2005","tidak baik"
66.4,597.3,91.1,7.3,"Kab. Keerom2006","tidak baik"
66.62,609.4,91.1,7.3,"Kab. Keerom2007","tidak baik"
66.75,615.84,91.1,7.3,"Kab. Keerom2008","tidak baik"
66.93,618.7,91.12,7.32,"Kab. Keerom2009","tidak baik"
67.1,618.86,92.15,7.36,"Kab. Keerom2010","tidak baik"
67.31,621.33,92.38,7.39,"Kab. Keerom2011","tidak baik"
67.51,623.51,92.39,7.43,"Kab. Keerom2012","tidak baik"
63.9,594.1,75.75,6.1,"Kab. Waropen2004","tidak baik"
64.14,594.53,76,6.2,"Kab. Waropen2005","tidak baik"
64.2,596.7,76.5,6.2,"Kab. Waropen2006","tidak baik"
64.59,598,76.5,6.27,"Kab. Waropen2007","tidak baik"
64.86,602.42,76.5,6.27,"Kab. Waropen2008","tidak baik"
65.19,603.76,76.88,6.29,"Kab. Waropen2009","tidak baik"
65.53,605.71,77.11,6.33,"Kab. Waropen2010","tidak baik"
65.86,608.26,77.26,6.37,"Kab. Waropen2011","tidak baik"
66.03,609.31,78.27,6.55,"Kab. Waropen2012","tidak baik"
64.6,583.3,93.3,7.7,"Kab. Supiori2004","tidak baik"
64.84,584.25,93.5,7.7,"Kab. Supiori2005","tidak baik"
65,585.81,94.1,7.7,"Kab. Supiori2006","tidak baik"
65.29,588.97,95.37,7.7,"Kab. Supiori2007","tidak baik"
65.48,595.83,95.37,7.7,"Kab. Supiori2008","tidak baik"
65.72,597.09,95.71,7.97,"Kab. Supiori2009","tidak baik"
65.96,598.6,96.19,8.03,"Kab. Supiori2010","tidak baik"
66.23,600.65,96.68,8.08,"Kab. Supiori2011","tidak baik"
66.49,602.17,96.69,8.1,"Kab. Supiori2012","tidak baik"
64.7,591.23,64.1,4.32,"Kab. Mamberamo Raya2007","tidak baik"
64.86,596.11,64.1,4.32,"Kab. Mamberamo Raya2008","tidak baik"
65.95,597.25,64.11,4.46,"Kab. Mamberamo Raya2009","tidak baik"
66.06,597.45,65.04,5.17,"Kab. Mamberamo Raya2010","tidak baik"
66.2,601.4,65.36,5.2,"Kab. Mamberamo Raya2011","tidak baik"
66.34,604.49,65.36,5.2,"Kab. Mamberamo Raya2012","tidak baik"
65.36,570.21,30.52,2.78,"Kab. Nduga2008","tidak baik"
65.5,572.79,30.53,2.79,"Kab. Nduga2009","tidak baik"
65.65,575.39,30.53,2.79,"Kab. Nduga2010","tidak baik"
65.83,579.24,30.54,2.8,"Kab. Nduga2011","tidak baik"
66.02,582.51,30.54,2.81,"Kab. Nduga2012","tidak baik"
65.95,565.35,32.65,3.1,"Kab. Lanny Jaya2008","tidak baik"
66.12,567.59,32.68,3.33,"Kab. Lanny Jaya2009","tidak baik"
66.29,568.59,36.72,3.7,"Kab. Lanny Jaya2010","tidak baik"
66.49,570.21,36.91,3.72,"Kab. Lanny Jaya2011","tidak baik"
66.7,573.53,36.92,3.75,"Kab. Lanny Jaya2012","tidak baik"
66,565.67,32.12,2.89,"Kab. Mamberamo Tengah2008","tidak baik"
66.13,568.31,32.13,2.9,"Kab. Mamberamo Tengah2009","tidak baik"
66.27,570.95,34.34,2.9,"Kab. Mamberamo Tengah2010","tidak baik"
66.44,573.8,34.52,2.91,"Kab. Mamberamo Tengah2011","tidak baik"
66.62,577.58,34.53,2.93,"Kab. Mamberamo Tengah2012","tidak baik"
65.99,565.21,32.24,2.71,"Kab. Yalimo2008","tidak baik"
66.17,567.52,32.77,2.72,"Kab. Yalimo2009","tidak baik"
66.35,569.66,33.3,2.74,"Kab. Yalimo2010","tidak baik"
66.56,571.9,33.51,2.75,"Kab. Yalimo2011","tidak baik"
66.77,575.1,33.52,2.81,"Kab. Yalimo2012","tidak baik"
67.09,565.78,32.1,2.78,"Kab. Puncak2008","tidak baik"
67.26,568.13,32.11,2.79,"Kab. Puncak2009","tidak baik"
67.44,570.4,32.11,2.8,"Kab. Puncak2010","tidak baik"
